Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-04-25T22:29:25.416;537278366709512222;-409296;-418331;-396296;-530289
2024-04-25T22:29:25.434;537278366727669414;-409288;-418326;-396345;-530302
2024-04-25T22:29:25.452;537278366745826606;-409358;-418356;-396337;-530315
2024-04-25T22:29:25.470;537278366763983798;-409284;-418327;-396288;-530318
2024-04-25T22:29:25.488;537278366782140990;-409306;-418308;-396320;-530294
2024-04-25T22:29:25.507;537278366800298182;-409311;-418352;-396279;-530320
2024-04-25T22:29:25.525;537278366818455374;-409243;-418313;-396283;-530331
2024-04-25T22:29:25.543;537278366836612566;-409233;-418290;-396258;-530337
2024-04-25T22:29:25.561;537278366854769758;-409218;-418247;-396242;-530351
2024-04-25T22:29:25.579;537278366872926950;-409181;-418249;-396216;-530293
2024-04-25T22:29:25.597;537278366891084142;-409205;-418273;-396275;-530325
2024-04-25T22:29:25.616;537278366909241334;-409163;-418274;-396219;-530325
2024-04-25T22:29:25.634;537278366927398526;-409110;-418268;-396225;-530333
2024-04-25T22:29:25.652;537278366945555718;-409163;-418226;-396222;-530326
2024-04-25T22:29:25.670;537278366963712910;-409168;-418259;-396225;-530316
2024-04-25T22:29:25.688;537278366981870102;-409153;-418258;-396215;-530337
2024-04-25T22:29:25.706;537278367000027294;-409142;-418240;-396200;-530291
2024-04-25T22:29:25.725;537278367018184486;-409120;-418170;-396136;-530309
2024-04-25T22:29:25.743;537278367036341678;-409050;-418157;-396133;-530290
2024-04-25T22:29:25.761;537278367054498870;-409086;-418162;-396145;-530346
2024-04-25T22:29:25.779;537278367072656062;-409010;-418164;-396150;-530370
2024-04-25T22:29:25.797;537278367090813254;-408994;-418156;-396095;-530308
2024-04-25T22:29:25.815;537278367108969942;-409002;-418184;-396102;-530411
2024-04-25T22:29:25.833;537278367127126626;-408949;-418127;-396088;-530381
2024-04-25T22:29:25.852;537278367145283310;-408890;-418072;-395981;-530327
2024-04-25T22:29:25.870;537278367163439994;-408889;-418013;-396029;-530353
2024-04-25T22:29:25.888;537278367181596678;-408842;-417956;-395956;-530308
2024-04-25T22:29:25.906;537278367199753362;-408797;-418032;-395946;-530317
2024-04-25T22:29:25.924;537278367217910046;-408750;-418027;-395919;-530375
2024-04-25T22:29:25.942;537278367236066730;-408786;-417920;-395911;-530339
2024-04-25T22:29:25.961;537278367254223414;-408711;-417871;-395768;-530301
2024-04-25T22:29:25.979;537278367272380098;-408760;-417936;-395835;-530346
2024-04-25T22:29:25.997;537278367290536782;-408746;-417907;-395805;-530307
2024-04-25T22:29:26.015;537278367308693466;-408709;-417970;-395887;-530260
2024-04-25T22:29:26.033;537278367326850150;-408811;-418054;-395942;-530347
2024-04-25T22:29:26.051;537278367345006834;-408924;-418102;-396042;-530325
2024-04-25T22:29:26.070;537278367363163518;-409005;-418245;-396120;-530329
2024-04-25T22:29:26.088;537278367381320202;-409077;-418344;-396255;-530296
2024-04-25T22:29:26.106;537278367399476886;-409155;-418397;-396353;-530272
2024-04-25T22:29:26.124;537278367417633570;-409175;-418483;-396419;-530291
2024-04-25T22:29:26.142;537278367435790254;-409242;-418537;-396462;-530310
2024-04-25T22:29:26.160;537278367453946938;-409256;-418484;-396514;-530310
2024-04-25T22:29:26.178;537278367472103622;-409269;-418588;-396581;-530297
2024-04-25T22:29:26.197;537278367490260306;-409323;-418615;-396609;-530345
2024-04-25T22:29:26.215;537278367508416990;-409335;-418597;-396569;-530362
2024-04-25T22:29:26.233;537278367526573674;-409377;-418685;-396615;-530373
2024-04-25T22:29:26.251;537278367544730358;-409403;-418687;-396634;-530387
2024-04-25T22:29:26.269;537278367562887042;-409358;-418675;-396731;-530326
2024-04-25T22:29:26.287;537278367581043726;-409449;-418731;-396754;-530351
2024-04-25T22:29:26.306;537278367599200410;-409460;-418770;-396772;-530330
2024-04-25T22:29:26.324;537278367617357094;-409511;-418802;-396835;-530289
2024-04-25T22:29:26.342;537278367635513778;-409541;-418850;-396919;-530360
2024-04-25T22:29:26.360;537278367653670462;-409543;-418821;-396937;-530336
2024-04-25T22:29:26.378;537278367671827146;-409671;-418883;-396996;-530356
2024-04-25T22:29:26.396;537278367689983830;-409686;-418952;-397075;-530391
2024-04-25T22:29:26.414;537278367708140514;-409697;-418957;-397078;-530358
2024-04-25T22:29:26.433;537278367726297198;-409703;-418960;-397056;-530318
2024-04-25T22:29:26.451;537278367744453882;-409679;-418932;-397059;-530335
2024-04-25T22:29:26.469;537278367762610566;-409584;-418942;-397036;-530271
2024-04-25T22:29:26.487;537278367780767250;-409646;-418914;-397043;-530318
2024-04-25T22:29:26.505;537278367798923934;-409670;-418913;-397061;-530378
2024-04-25T22:29:26.523;537278367817080618;-409671;-418970;-397082;-530332
2024-04-25T22:29:26.542;537278367835237302;-409641;-418919;-397066;-530311
2024-04-25T22:29:26.560;537278367853393986;-409612;-418922;-397026;-530308
2024-04-25T22:29:26.578;537278367871550670;-409608;-418904;-397027;-530308
2024-04-25T22:29:26.596;537278367889708041;-409572;-418919;-397083;-530288
2024-04-25T22:29:26.614;537278367907865388;-409598;-418979;-397060;-530340
2024-04-25T22:29:26.632;537278367926022735;-409645;-418924;-397132;-530317
2024-04-25T22:29:26.651;537278367944180082;-409576;-418945;-397104;-530324
2024-04-25T22:29:26.669;537278367962337429;-409623;-418922;-397021;-530312
2024-04-25T22:29:26.687;537278367980494776;-409602;-418897;-397058;-530300
2024-04-25T22:29:26.705;537278367998652123;-409605;-418921;-397025;-530310
2024-04-25T22:29:26.723;537278368016809470;-409559;-418884;-397000;-530329
2024-04-25T22:29:26.741;537278368034966817;-409513;-418906;-397011;-530281
2024-04-25T22:29:26.759;537278368053124164;-409498;-418889;-396988;-530334
2024-04-25T22:29:26.778;537278368071281511;-409539;-418867;-396948;-530337
2024-04-25T22:29:26.796;537278368089438858;-409475;-418817;-396906;-530277
2024-04-25T22:29:26.814;537278368107596205;-409498;-418737;-396938;-530324
2024-04-25T22:29:26.832;537278368125753552;-409452;-418775;-396897;-530323
2024-04-25T22:29:26.850;537278368143910899;-409435;-418767;-396876;-530333
2024-04-25T22:29:26.868;537278368162068246;-409448;-418787;-396914;-530375
2024-04-25T22:29:26.887;537278368180225593;-409388;-418754;-396787;-530377
2024-04-25T22:29:26.905;537278368198382940;-409367;-418669;-396829;-530352
2024-04-25T22:29:26.923;537278368216540287;-409339;-418680;-396789;-530318
2024-04-25T22:29:26.941;537278368234697634;-409401;-418819;-396891;-530342
2024-04-25T22:29:26.959;537278368252854981;-409463;-418817;-396900;-530310
2024-04-25T22:29:26.977;537278368271012328;-409591;-418933;-397020;-530337
2024-04-25T22:29:26.996;537278368289169675;-409704;-419034;-397206;-530322
2024-04-25T22:29:27.014;537278368307327022;-409865;-419196;-397337;-530313
2024-04-25T22:29:27.032;537278368325484369;-409913;-419266;-397461;-530294
2024-04-25T22:29:27.050;537278368343641716;-409932;-419301;-397520;-530317
2024-04-25T22:29:27.068;537278368361799063;-410051;-419402;-397605;-530370
2024-04-25T22:29:27.086;537278368379956410;-410056;-419493;-397664;-530335
2024-04-25T22:29:27.104;537278368398113757;-410127;-419578;-397750;-530336
2024-04-25T22:29:27.123;537278368416271104;-410188;-419577;-397777;-530329
2024-04-25T22:29:27.141;537278368434428451;-410158;-419563;-397773;-530352
2024-04-25T22:29:27.159;537278368452585798;-410212;-419577;-397855;-530366
2024-04-25T22:29:27.177;537278368470743145;-410194;-419621;-397871;-530354
2024-04-25T22:29:27.195;537278368488900492;-410243;-419656;-397843;-530329
2024-04-25T22:29:27.213;537278368507057839;-410319;-419712;-397926;-530328
2024-04-25T22:29:27.232;537278368525215186;-410339;-419763;-398007;-530323
2024-04-25T22:29:27.250;537278368543372533;-410313;-419743;-398010;-530325
2024-04-25T22:29:27.268;537278368561529880;-410434;-419849;-398083;-530362
2024-04-25T22:29:27.286;537278368579687227;-410467;-419883;-398137;-530314
2024-04-25T22:29:27.304;537278368597844574;-410511;-419884;-398230;-530312
2024-04-25T22:29:27.322;537278368616001921;-410547;-419924;-398292;-530299
2024-04-25T22:29:27.341;537278368634159268;-410575;-419947;-398348;-530307
2024-04-25T22:29:27.359;537278368652316615;-410605;-419998;-398340;-530332
2024-04-25T22:29:27.377;537278368670473962;-410670;-420040;-398378;-530334
2024-04-25T22:29:27.395;537278368688631309;-410654;-420059;-398443;-530331
2024-04-25T22:29:27.413;537278368706788656;-410637;-420066;-398358;-530291
2024-04-25T22:29:27.431;537278368724947180;-410639;-420070;-398355;-530349
2024-04-25T22:29:27.449;537278368743105695;-410629;-420068;-398379;-530349
2024-04-25T22:29:27.468;537278368761264210;-410621;-420047;-398352;-530268
2024-04-25T22:29:27.486;537278368779422725;-410633;-420001;-398408;-530357
2024-04-25T22:29:27.504;537278368797581240;-410626;-420039;-398409;-530316
2024-04-25T22:29:27.522;537278368815739755;-410582;-419979;-398401;-530281
2024-04-25T22:29:27.540;537278368833898270;-410629;-419980;-398388;-530342
2024-04-25T22:29:27.558;537278368852056785;-410616;-420001;-398351;-530317
2024-04-25T22:29:27.577;537278368870215300;-410625;-419953;-398310;-530348
2024-04-25T22:29:27.595;537278368888373815;-410600;-419974;-398346;-530345
2024-04-25T22:29:27.613;537278368906532330;-410568;-419968;-398373;-530288
2024-04-25T22:29:27.631;537278368924690845;-410573;-419939;-398321;-530266
2024-04-25T22:29:27.649;537278368942849360;-410583;-419962;-398293;-530317
2024-04-25T22:29:27.667;537278368961007875;-410575;-419922;-398320;-530353
2024-04-25T22:29:27.686;537278368979166390;-410582;-419903;-398301;-530364
2024-04-25T22:29:27.704;537278368997324905;-410521;-419884;-398201;-530288
2024-04-25T22:29:27.722;537278369015483420;-410520;-419924;-398201;-530309
2024-04-25T22:29:27.740;537278369033641935;-410573;-419810;-398237;-530267
2024-04-25T22:29:27.758;537278369051800450;-410486;-419801;-398191;-530341
2024-04-25T22:29:27.776;537278369069958965;-410467;-419826;-398195;-530374
2024-04-25T22:29:27.794;537278369088117480;-410520;-419840;-398197;-530343
2024-04-25T22:29:27.813;537278369106275995;-410425;-419757;-398178;-530314
2024-04-25T22:29:27.831;537278369124434510;-410379;-419751;-398119;-530337
2024-04-25T22:29:27.849;537278369142593025;-410331;-419687;-398054;-530335
2024-04-25T22:29:27.867;537278369160751540;-410305;-419670;-398010;-530295
2024-04-25T22:29:27.885;537278369178910055;-410295;-419665;-397960;-530301
2024-04-25T22:29:27.903;537278369197068570;-410390;-419663;-398024;-530345
2024-04-25T22:29:27.922;537278369215227085;-410392;-419746;-398069;-530329
2024-04-25T22:29:27.940;537278369233385600;-410535;-419837;-398173;-530360
2024-04-25T22:29:27.958;537278369251544115;-410622;-419935;-398290;-530350
2024-04-25T22:29:27.976;537278369269702630;-410691;-420054;-398465;-530263
2024-04-25T22:29:27.994;537278369287861145;-410826;-420174;-398593;-530336
2024-04-25T22:29:28.012;537278369306019660;-410985;-420297;-398694;-530357
2024-04-25T22:29:28.031;537278369324178175;-411051;-420378;-398819;-530383
2024-04-25T22:29:28.049;537278369342336690;-411098;-420406;-398839;-530317
2024-04-25T22:29:28.067;537278369360495205;-411168;-420496;-398950;-530332
2024-04-25T22:29:28.085;537278369378653720;-411267;-420508;-398971;-530330
2024-04-25T22:29:28.103;537278369396812235;-411248;-420566;-398959;-530295
2024-04-25T22:29:28.121;537278369414970750;-411234;-420561;-398995;-530322
2024-04-25T22:29:28.139;537278369433129265;-411353;-420661;-399032;-530346
2024-04-25T22:29:28.158;537278369451287780;-411350;-420640;-399091;-530290
2024-04-25T22:29:28.176;537278369469446295;-411404;-420638;-399143;-530311
2024-04-25T22:29:28.194;537278369487604810;-411502;-420747;-399194;-530323
2024-04-25T22:29:28.212;537278369505763325;-411517;-420806;-399292;-530313
2024-04-25T22:29:28.230;537278369523921840;-411592;-420837;-399334;-530343
2024-04-25T22:29:28.248;537278369542078091;-411665;-420924;-399411;-530299
2024-04-25T22:29:28.267;537278369560234310;-411743;-420971;-399450;-530330
2024-04-25T22:29:28.285;537278369578390529;-411758;-421063;-399498;-530319
2024-04-25T22:29:28.303;537278369596546748;-411861;-421082;-399548;-530339
2024-04-25T22:29:28.321;537278369614702967;-411829;-421118;-399569;-530310
2024-04-25T22:29:28.339;537278369632859186;-411844;-421170;-399611;-530345
2024-04-25T22:29:28.357;537278369651015405;-411838;-421088;-399560;-530325
2024-04-25T22:29:28.376;537278369669171624;-411841;-421141;-399648;-530334
2024-04-25T22:29:28.394;537278369687327843;-411812;-421065;-399545;-530281
2024-04-25T22:29:28.412;537278369705484062;-411850;-421092;-399573;-530307
2024-04-25T22:29:28.430;537278369723640281;-411852;-421107;-399612;-530293
2024-04-25T22:29:28.448;537278369741796500;-411901;-421140;-399583;-530314
2024-04-25T22:29:28.466;537278369759952719;-411908;-421146;-399614;-530292
2024-04-25T22:29:28.484;537278369778108938;-411895;-421113;-399535;-530316
2024-04-25T22:29:28.503;537278369796265157;-411867;-421142;-399577;-530292
2024-04-25T22:29:28.521;537278369814421376;-411886;-421129;-399507;-530238
2024-04-25T22:29:28.539;537278369832577595;-411912;-421131;-399564;-530301
2024-04-25T22:29:28.557;537278369850733814;-411851;-421129;-399516;-530218
2024-04-25T22:29:28.575;537278369868890033;-411903;-421140;-399559;-530327
2024-04-25T22:29:28.593;537278369887046252;-411864;-421175;-399565;-530266
2024-04-25T22:29:28.612;537278369905202471;-411893;-421139;-399508;-530295
2024-04-25T22:29:28.630;537278369923358690;-411837;-421143;-399568;-530328
2024-04-25T22:29:28.648;537278369941514909;-411917;-421134;-399564;-530319
2024-04-25T22:29:28.666;537278369959671128;-411899;-421127;-399495;-530301
2024-04-25T22:29:28.684;537278369977827347;-411880;-421129;-399494;-530291
2024-04-25T22:29:28.702;537278369995983566;-411845;-421061;-399460;-530302
2024-04-25T22:29:28.720;537278370014139785;-411836;-421039;-399427;-530307
2024-04-25T22:29:28.739;537278370032296004;-411816;-421039;-399425;-530317
2024-04-25T22:29:28.757;537278370050452223;-411770;-421023;-399412;-530366
2024-04-25T22:29:28.775;537278370068608442;-411725;-421014;-399390;-530335
2024-04-25T22:29:28.793;537278370086764661;-411722;-420904;-399343;-530352
2024-04-25T22:29:28.811;537278370104920880;-411643;-420949;-399300;-530297
2024-04-25T22:29:28.829;537278370123077099;-411691;-420926;-399278;-530336
2024-04-25T22:29:28.848;537278370141233318;-411717;-420944;-399278;-530397
2024-04-25T22:29:28.866;537278370159389537;-411843;-421015;-399316;-530354
2024-04-25T22:29:28.884;537278370177545756;-411882;-421079;-399382;-530244
2024-04-25T22:29:28.902;537278370195701975;-411977;-421199;-399494;-530265
2024-04-25T22:29:28.920;537278370213858194;-412188;-421328;-399705;-530329
2024-04-25T22:29:28.938;537278370232014413;-412314;-421500;-399855;-530294
2024-04-25T22:29:28.957;537278370250170632;-412444;-421625;-400010;-530326
2024-04-25T22:29:28.975;537278370268326851;-412497;-421687;-400038;-530326
2024-04-25T22:29:28.993;537278370286483070;-412596;-421805;-400131;-530348
2024-04-25T22:29:29.011;537278370304639289;-412683;-421853;-400224;-530341
2024-04-25T22:29:29.029;537278370322795508;-412727;-421907;-400277;-530345
2024-04-25T22:29:29.047;537278370340951727;-412704;-421930;-400321;-530312
2024-04-25T22:29:29.065;537278370359107946;-412773;-421970;-400392;-530352
2024-04-25T22:29:29.084;537278370377264016;-412813;-421984;-400437;-530331
2024-04-25T22:29:29.102;537278370395420050;-412830;-422037;-400473;-530303
2024-04-25T22:29:29.120;537278370413576084;-412851;-422068;-400477;-530307
2024-04-25T22:29:29.138;537278370431732118;-412963;-422117;-400532;-530371
2024-04-25T22:29:29.156;537278370449888152;-413048;-422153;-400602;-530334
2024-04-25T22:29:29.174;537278370468044186;-413110;-422219;-400677;-530346
2024-04-25T22:29:29.193;537278370486200220;-413150;-422320;-400684;-530333
2024-04-25T22:29:29.211;537278370504356254;-413213;-422422;-400801;-530340
2024-04-25T22:29:29.229;537278370522512288;-413276;-422405;-400856;-530246
2024-04-25T22:29:29.247;537278370540668322;-413317;-422447;-400860;-530347
2024-04-25T22:29:29.265;537278370558824356;-413365;-422492;-400861;-530313
2024-04-25T22:29:29.283;537278370576980390;-413399;-422530;-400918;-530341
2024-04-25T22:29:29.301;537278370595136424;-413403;-422557;-400964;-530349
2024-04-25T22:29:29.320;537278370613292458;-413431;-422560;-400925;-530301
2024-04-25T22:29:29.338;537278370631448492;-413371;-422565;-400897;-530288
2024-04-25T22:29:29.356;537278370649604526;-413448;-422598;-400914;-530302
2024-04-25T22:29:29.374;537278370667760560;-413407;-422517;-400926;-530292
2024-04-25T22:29:29.392;537278370685916594;-413394;-422601;-400923;-530354
2024-04-25T22:29:29.410;537278370704072628;-413422;-422586;-400900;-530288
2024-04-25T22:29:29.429;537278370722228662;-413379;-422538;-400890;-530340
2024-04-25T22:29:29.447;537278370740384696;-413411;-422590;-400929;-530341
2024-04-25T22:29:29.465;537278370758540730;-413419;-422566;-400871;-530315
2024-04-25T22:29:29.483;537278370776696764;-413457;-422594;-400946;-530343
2024-04-25T22:29:29.501;537278370794852798;-413416;-422599;-400886;-530298
2024-04-25T22:29:29.519;537278370813008832;-413447;-422576;-400892;-530272
2024-04-25T22:29:29.538;537278370831164866;-413424;-422581;-400895;-530330
2024-04-25T22:29:29.556;537278370849320900;-413403;-422564;-400814;-530326
2024-04-25T22:29:29.574;537278370867476934;-413376;-422545;-400813;-530323
2024-04-25T22:29:29.592;537278370885632968;-413338;-422543;-400843;-530325
2024-04-25T22:29:29.610;537278370903789002;-413350;-422499;-400777;-530330
2024-04-25T22:29:29.628;537278370921945036;-413333;-422472;-400708;-530288
2024-04-25T22:29:29.646;537278370940101070;-413234;-422436;-400691;-530294
2024-04-25T22:29:29.665;537278370958257104;-413286;-422447;-400730;-530295
2024-04-25T22:29:29.683;537278370976413138;-413253;-422447;-400664;-530286
2024-04-25T22:29:29.701;537278370994569172;-413253;-422381;-400628;-530306
2024-04-25T22:29:29.719;537278371012725206;-413206;-422393;-400601;-530288
2024-04-25T22:29:29.737;537278371030881240;-413196;-422366;-400597;-530307
2024-04-25T22:29:29.755;537278371049037274;-413110;-422223;-400477;-530228
2024-04-25T22:29:29.774;537278371067193308;-413166;-422275;-400502;-530329
2024-04-25T22:29:29.792;537278371085349342;-413159;-422312;-400499;-530297
2024-04-25T22:29:29.810;537278371103505376;-413223;-422347;-400588;-530283
2024-04-25T22:29:29.828;537278371121661410;-413353;-422496;-400712;-530326
2024-04-25T22:29:29.846;537278371139817444;-413508;-422624;-400859;-530251
2024-04-25T22:29:29.864;537278371157973478;-413627;-422769;-400962;-530247
2024-04-25T22:29:29.882;537278371176129512;-413780;-422901;-401114;-530259
2024-04-25T22:29:29.901;537278371194285546;-413855;-423004;-401263;-530235
2024-04-25T22:29:29.919;537278371212441580;-413946;-423085;-401305;-530234

